,id_a,distancia
188,AP23032,4
189,AM73731,3
190,AP27264,1
191,AP69516,2
192,AP28281,2
193,AP4480,3
194,AP75921,3
195,AP29442,3
196,AP39912,3
197,AP30991,2
198,AM64602,3
199,AP81448,2
200,AR14008,2
201,AS63804,2
202,AS58016,1
203,AS79203,2
204,AS86129,3
205,AS36678,2
206,AS24148,3
207,AS86503,2
208,AS78167,2
209,AS85572,2
210,AS47144,3
211,AS76317,3
212,AS85196,3
213,DL115164,3
214,AS65390,3
215,AS77317,2
216,AS13031,2
217,AS44520,1
218,AS14976,3
219,AS75879,3
220,AT8181,3
221,AT8481,2
222,AT27997,3
223,AW190842,2
224,AX68174,1
225,AW132709,2
226,AW6363,2
227,AW196088,2
228,AW167906,2
229,CW509040,3
230,AW138252,2
231,AW108699,3
232,AW110905,3
233,AW203617,3
234,AW168443,2
235,AW134578,3
236,AW90915,2
237,AW166651,2
238,AW131893,2
239,AW172023,3
240,AW127055,2
241,AW206282,2
242,AW157381,3
243,AW161689,2
244,CN61774,3
245,AW131735,3
246,AW23336,3
247,AW168724,4
248,AW84328,2
249,AW144840,2
250,AW102616,1
251,AW174965,2
252,AW6339,2
253,AW185536,3
254,AX2065,2
255,AX47586,3
256,AX4014,3
257,AX32662,1
258,AX7110,2
259,AX42203,2
260,AX54075,2
261,AX36949,3
262,AX9577,2
263,DE174808,4
264,AX36413,3
265,AX56958,2
266,AX35850,1
267,AY16743,1
268,AY25754,2
269,AY34658,5
270,AZ16432,3
271,AY27393,2
272,BA5123,3
273,BA7616,2
274,BA15079,4
275,BB36934,7
276,BB46453,1
277,BB94097,3
278,BB102225,2
279,DN71002,62
280,BB72542,3
281,BB41530,2
282,BB59749,2
283,BB42488,2
284,BB52527,2
285,BB33624,2
286,BB45678,3
287,BB71552,2
288,BC56103,2
289,BC56478,3
290,BC47962,3
291,BC28458,2
292,BC51840,2
293,BC55500,3
294,BC46727,2
295,BC36579,3
296,BC18810,3
297,BD8064,3
298,BD130599,3
299,BD105809,3
300,BD52290,3
301,BD114669,1
302,BD99277,3
303,BD138825,29
304,BD73339,2
305,BD135190,2
306,BD27764,4
307,BD46333,3
308,BD106654,3
309,BD121893,3
310,BD115898,3
311,BD7770,2
312,BD77832,3
313,BD114224,4
314,BD111555,4
315,BD130926,2
316,DD110802,8
317,BD79835,2
318,BD114053,3
319,BE400449,64
320,BE109801,1
321,BE277587,3
322,BE298300,2
323,BE337380,5
324,BE299565,2
325,BE253559,3
326,BE305470,2
327,BE173376,1
328,BE7466,3
329,BE58235,3
330,BE298406,2
331,BE316549,2
332,BE300057,3
333,BE346495,3
334,BE305230,3
335,BE285220,2
336,BE289998,3
337,BE210125,2
338,BE298555,2
339,BE374535,2
340,BE207356,3
341,BE233682,3
342,BE60962,2
343,BE239936,7
344,BE390939,2
345,BE318047,3
346,BE393259,4
347,BE327138,3
348,BE370476,2
349,BE251126,2
350,BE154108,4
351,BE190376,2
352,BE108939,3
353,BE274364,3
354,BE304350,3
355,BE174851,1
356,BE290718,3
357,BE242288,3
358,BE141354,2
359,BE55827,2
360,EH816715,3
361,BE78653,3
362,BE281379,3
363,BE310498,3
364,BE14869,2
365,BE317551,2
366,BE275311,5
367,BE386251,3
368,BE286078,4
369,BE160543,3
370,BE188733,2
371,BE302016,3
372,BE49185,2
373,BE105527,2
374,BE172950,2
375,BE255485,4
376,BE195283,4
377,BE49652,3
378,BE131036,2
379,BE308480,2
380,BE308688,2
381,BE349567,4
382,BE233350,3
383,BF33177,4
384,BF27159,2
385,BF28207,3
386,BF20965,3
387,BG18839,1
388,BG8403,2
389,BG2829,2
390,BG31453,2
391,BG47021,2
392,BG47029,2
393,DZ12338,3
394,BH80872,26
395,BN363007,2
396,BH13586,3
397,BH101915,3
398,BH149024,3
399,BH52304,3
400,BH163457,3
401,BH18129,4
402,BH18457,3
403,BH95277,3
404,BH102713,22
405,BH164806,3
406,BH79219,2
407,BH127133,3
408,BH140486,1
409,BH125098,3
410,BH6804,2
411,BH97700,1
412,BH152057,2
413,BH138141,3
414,BH63938,2
415,BJ42479,26
416,BJ5507,2
417,BJ36536,3
418,BJ24312,3
419,BK19207,2
420,BK43122,2
421,BK49547,3
422,BL132720,9
423,BL341037,1
424,BL347340,1
425,BL202249,2
426,BL258824,5
427,BL188825,4
428,BL191742,2
429,BL226149,34
430,BL74341,6
431,BL442077,8
432,BL455194,1
433,BY540657,3
434,BL263314,1
435,BL410348,2
436,BL285842,1
437,BL272835,2
438,BL375922,4
439,BL160995,3
440,BL394897,3
441,BL287354,3
442,BL330909,4
443,BL392966,2
444,BL353852,3
445,BL442823,4
446,BL463247,3
447,BL362701,5
448,BL385077,1
449,BL38460,38
450,BL370832,6
451,BL343618,1
452,BL129855,3
453,BL371881,11
454,BL301201,5
455,BL335246,13
456,BL230746,4
457,BL239897,4
458,BL43923,2
459,BL262935,2
460,BN324213,3
461,BL350444,4
462,BL281581,2
463,BL273851,5
464,BL459240,4
465,BL362097,2
466,BL465094,5
467,BL317367,8
468,BL213722,1
469,BL401222,2
470,BL419426,3
471,BL362350,3
472,BL344234,5
473,BL401502,5
474,BL364347,2
475,EH563588,3
476,BL325967,2
477,BL57028,2
478,BL382807,5
479,BL446120,5
480,BL372677,2
481,BL279830,1
482,BL441462,5
483,BL402693,2
484,BL308254,3
485,BL364328,3
486,BL51056,2
487,BL396640,2
488,BL406304,2
489,BM63171,3
490,BM58363,1
491,BM53531,3
492,BM65572,4
493,BM33103,2
494,BM71895,3
495,BM28827,2
496,BM13829,3
497,BM46717,3
498,BN168880,3
499,BN426199,3
500,BN410981,1
501,BN299194,3
502,BN5491,3
503,BN372936,2
504,AK93050,2
505,BN472445,64
506,BN438845,4
507,BN402565,3
508,BN364853,2
509,BN464898,2
510,BN367718,3
511,BN397096,1
512,BN390213,37
513,BN290579,3
514,BN18742,3
515,BN123352,3
516,AF25802,64
517,BN141373,6
518,DS55628,5
519,BN324246,3
520,BN332084,2
521,BN442051,4
522,BN213508,4
523,BN428974,3
524,BN326939,3
525,BN379944,3
526,BN400394,3
527,BN33644,3
528,BN481577,3
529,BN149569,4
530,BN431739,64
531,BN310841,2
532,BN450962,5
533,BN38057,2
534,BN257937,2
535,BN38691,52
536,BN349566,3
537,BN84693,3
538,BN368018,4
539,BN383643,2
540,BN249162,2
541,BN386286,3
542,BN368203,3
543,BN215914,3
544,BN323362,5
545,BN109701,3
546,BN465709,4
547,BN215960,3
548,CW586897,2
549,BN379317,3
550,BN295849,5
551,BN396895,3
552,BN58515,2
553,BN288662,4
554,BN192017,3
555,BN458577,4
556,DN118275,3
557,BN401685,2
558,BN68262,3
559,BY206751,3
560,BN341865,5
561,BP5669,2
562,BP47509,2
563,BP11064,1
564,BP39601,4
565,BP33096,3
566,BP43742,3
567,BP48812,2
568,BR141128,4
569,BR188845,3
570,BR115155,8
571,BR129032,3
572,BR3623,5
573,BR158132,2
574,BR158454,2
575,BR144607,3
576,BR7003,3
577,BR203441,2
578,BR103751,3
579,BR140012,2
580,BR118474,3
581,BR172547,33
582,BR131163,3
583,BR64988,4
584,BR14451,2
585,BR101083,2
586,BR120847,3
587,BR18908,3
588,BR159041,3
589,BR165240,2
590,BR24218,2
591,BR168193,2
592,BR171832,2
593,BR153450,2
594,BR25792,2
595,BR161541,3
596,BR25976,3
597,BR168681,4
598,BR175076,4
599,BR89282,3
600,BR112392,5
601,CN68917,4
602,BR32165,3
603,BR150023,4
604,BR76224,4
605,BR173277,4
606,BR91043,3
607,BR167914,2
608,BS12552,2
609,BS2345,1
610,BS11236,2
611,BS7082,2
612,BS8814,1
613,BS12506,2
614,BT9971,3
615,BW3555,3
616,BW5192,2
617,EG2312,2
618,BW3133,2
619,BW48641,2
620,BW54888,3
621,BW43838,2
622,BW49573,3
623,BW37721,4
624,BX16273,2
625,BY268065,4
626,BY647378,2
627,BY7324,6
628,BY520669,1
629,BY536106,2
630,BY346731,6
631,BY278135,4
632,BY321790,1
633,BY506315,4
634,BY368647,2
635,BY399753,2
636,BY475252,4
637,BY624800,2
638,BY501364,3
639,BY526441,3
640,BY487357,6
641,BY510500,4
642,BY484820,5
643,BY65571,3
644,BY370815,2
645,BY386344,2
646,BY327538,2
647,BY488030,14
648,BY43879,2
649,BY375403,4
650,BY339901,5
651,BY576381,6
652,CY20570,3
653,BY484880,2
654,BY515642,2
655,BY66748,3
656,BY508849,2
657,BY73867,2
658,BY526651,4
659,BY271009,3
660,BY80397,2
661,BY633422,1
662,BY406542,2
663,BY480902,2
664,BY553301,4
665,BY304146,6
666,BY563186,3
667,BY398436,3
668,BY523954,4
669,BY486193,2
670,BY527797,3
671,BY114669,1
672,BY513850,3
673,BY386031,2
674,BY588969,2
675,BY353078,3
676,BY535840,4
677,BY293095,6
678,BY386663,2
679,BY307179,4
680,BY528290,64
681,BY616914,26
682,BY364341,3
683,BY152778,3
684,BY327303,6
685,BY652888,3
686,BY487510,2
687,BY544639,3
688,BY364038,6
689,BY569365,2
690,BY372754,4
691,BY464842,3
692,BY413636,6
693,BY171512,3
694,BY577468,3
695,BY567230,1
696,BY173589,3
697,BY569566,3
698,BY522881,3
699,BY368451,4
700,BY415906,4
701,BY494204,3
702,BY572186,2
703,BY532873,4
704,BY380533,3
705,CW433160,2
706,BY452917,2
707,BY518111,38
708,BY606112,2
709,BY332577,3
710,BY265322,3
711,BY409648,2
712,BY205971,3
713,BY413114,6
714,BY188080,6
715,BY632048,3
716,AL210909,19
717,AK55337,4
718,BY564642,2
719,BZ3707,2
720,BZ9556,2
721,BZ53525,2
722,BE202234,3
723,BZ28357,3
724,BZ54137,2
725,EH141218,2
726,BZ29111,2
727,BZ44586,3
728,CA86536,2
729,CA46097,3
730,EH684318,3
731,CA74781,1
732,CA7368,3
733,CA87646,1
734,CA103753,3
735,CA96399,1
736,CA82068,3
737,CA95249,2
738,CA21356,2
739,BE251234,2
740,CA14581,2
741,CA108267,1
742,CA77283,2
743,CA29871,2
744,CA77101,2
745,CA83284,2
746,CA87551,2
747,CA81330,2
748,CA90297,3
749,CB25236,3
750,CB5222,3
751,CB19786,3
752,AK77330,3
753,CB51909,3
754,CB52215,2
755,CB55768,2
756,CB13112,2
757,CB17226,1
758,DS69644,3
759,CB77083,3
760,CB35060,2
761,CB72262,3
762,CC119700,3
763,CC83137,3
764,CC25924,3
765,CC119632,3
766,CC96724,2
767,CC11372,3
768,CC123092,3
769,AL105477,2
770,CC92601,2
771,CC72644,4
772,CC63226,2
773,CC114944,2
774,AL131190,2
775,CC55095,3
776,CC85623,3
777,CC114508,3
778,AL141141,5
779,CC41392,3
780,CC121049,3
781,CC128562,1
782,CD19782,2
783,CD15975,4
784,CD20305,2
785,CD18385,2
786,CD24236,18
787,CE37711,2
788,CE37933,2
789,CE36835,2
790,CE48228,44
791,CE13756,2
792,CE18527,2
793,CE13083,2
794,CE27968,3
795,CE24997,2
796,CE17255,1
797,CE37605,2
798,CF2823,2
799,CG132476,29
800,CG132638,2
801,CG136380,3
802,CG134321,3
803,CG8215,3
804,CG9787,4
805,CG9823,3
806,CG130476,3
807,CG116958,25
808,CG169627,38
809,CG134332,15
810,CG19459,5
811,CG100262,3
812,AW142867,2
813,CG21670,3
814,CG22570,3
815,CG25529,2
816,AW180837,3
817,CG36661,3
818,DZ24616,2
819,CG76853,5
820,CG141280,3
821,CG94334,3
822,CG130273,2
823,CG104411,4
824,CG106664,3
825,CG107354,2
826,CG123184,3
827,CG169445,3
828,CG147105,3
829,AY25791,2
830,AL168688,1
831,CH45737,2
832,CH38225,3
833,CH31171,3
834,CH15870,2
835,CH46026,2
836,CH35913,2
837,CH4692,2
838,CJ150794,3
839,CJ118406,3
840,CJ132105,2
841,CJ26576,2
842,CJ59364,2
843,CJ18447,1
844,CJ53569,2
845,CJ40739,1
846,CJ55814,3
847,CJ22540,34
848,CJ18970,3
849,EH639228,2
850,CJ63398,8
851,CJ49152,2
852,CJ136359,3
853,CJ20671,2
854,CJ117700,8
855,CJ61990,3
856,CJ11512,3
857,CJ137183,1
858,CK13433,2
859,CK11821,2
860,CK13490,3
861,CL2047,3
862,CL32879,2
863,CL50586,2
864,CL45923,20
865,CL9729,1
866,CL44115,1
867,CL47307,2
868,CL6826,2
869,CL57607,1
870,CL52037,2
871,CM34540,4
872,CM58878,2
873,CM6544,2
874,CM15695,3
875,CM49458,2
876,CM68886,3
877,CM51187,3
878,CN67544,2
879,CN35099,2
880,CN6137,2
881,CN47457,34
882,CN69287,2
883,CN24988,2
884,CN49350,2
885,CN17113,4
886,CN54521,2
887,CN48946,2
888,CN65975,2
889,CN70564,3
890,CN40912,2
891,CN25231,1
892,CN82734,2
893,CN74608,4
894,CP39052,1
895,CP33011,2
896,CP31687,4
897,CP35664,3
898,CP20993,2
899,CP36922,3
900,CP22055,2
901,CP14845,2
902,CP26093,2
903,CP22665,2
904,CP27002,3
905,CR16687,3
906,CR6299,42
907,CR6384,2
908,CR15516,3
909,CR11084,2
910,CR28240,3
911,CS31921,3
912,CS19366,3
913,CS18371,3
914,CS21750,4
915,CS30437,3
916,CS19040,64
917,CS31441,35
918,CT46492,3
919,CT45609,3
920,CT17332,3
921,CT35547,1
922,CT48102,2
923,CT37494,2
924,CT39086,3
925,CT38528,3
926,CT31276,3
927,CW892014,1
928,CW49830,5
929,CW915505,4
930,CW842902,3
931,CW791879,4
932,CW162098,5
933,CW3686,1
934,CW535827,2
935,EH543351,2
936,BL111224,3
937,CW671027,1
938,CW725868,1
939,CW788356,3
940,CW76770,2
941,CW824790,4
942,CW1114054,42
943,CW6588,1
944,CW103187,3
945,CW665026,3
946,CW977883,3
947,CW53446,19
948,CW430166,2
949,CW889075,2
950,CW272529,1
951,CW1038466,3
952,CW936043,3
953,CW801433,3
954,CW917442,3
955,CW740276,3
956,CW820011,2
957,CW1141031,64
958,CW780905,4
959,CW841022,3
960,CW1105990,64
961,CW647823,1
962,CW10469,3
963,CW114409,2
964,CW768512,2
965,CW505158,3
966,CW708291,3
967,CW726262,2
968,CW618730,3
969,CW902798,1
970,CW865689,3
971,CW1128688,2
972,CW13846,2
973,DD134238,3
974,CW870230,7
975,CW986157,4
976,CW649043,3
977,CW712510,2
978,BY289034,4
979,CW695928,3
980,CW785517,4
981,CW464808,2
982,CW578897,4
983,CW16472,2
984,CW823491,2
985,CW738522,2
986,CW430077,3
987,CW852814,2
988,CW1125698,2
989,BN323693,4
990,CW658048,3
991,CW814621,3
992,CW774891,3
993,CW935619,3
994,CW1024925,1
995,CW722031,5
996,CW925679,2
997,CW773228,3
998,CW453549,4
999,CW1034272,5
1000,CW919322,4
1001,CW732038,3
1002,CW243089,2
1003,AN121102,3
1004,CW1066388,5
1005,CW503006,3
1006,CW885591,3
1007,CW681289,3
1008,CW781735,2
1009,CG43610,3
1010,CW633379,5
1011,CW618087,2
1012,CW841891,3
1013,CW853668,12
1014,CW76748,2
1015,CW988494,2
1016,CW502794,3
1017,CW237728,4
1018,EF140437,2
1019,CW878454,1
1020,CW668399,2
1021,CW807272,4
1022,CW804730,3
1023,CW1084266,2
1024,CW802997,3
1025,CW923512,2
1026,CW1076758,5
1027,CW677604,3
1028,CW495204,2
1029,CW1155007,4
1030,CW819275,2
1031,CW50138,3
1032,CW1084105,29
1033,CW1052443,3
1034,CW994849,5
1035,CW774350,2
1036,CW855455,3
1037,CW847690,19
1038,CW690136,2
1039,CW812483,5
1040,CW407449,3
1041,CW496442,2
1042,CW772417,2
1043,CW129364,3
1044,CW654152,2
1045,CW857250,3
1046,CW888847,2
1047,CW522976,2
1048,CW30656,2
1049,CW560993,2
1050,CW964701,3
1051,CW147375,2
1052,CW381210,3
1053,CW359379,3
1054,CW54310,3
1055,CW937337,3
1056,CW1097659,1
1057,CW782164,3
1058,CW858937,3
1059,CW857144,5
1060,CW888597,19
1061,CW730185,3
1062,CW565605,3
1063,CW766813,2
1064,CW555855,2
1065,CW597951,3
1066,CW234899,3
1067,CW114275,2
1068,CW834649,1
1069,CW836704,2
1070,CW212240,2
1071,CW763278,4
1072,CW765189,3
1073,CW772949,2
1074,CW827341,5
1075,CW856103,2
1076,CX13365,1
1077,CX16681,3
1078,CX14648,2
1079,CX18434,3
1080,CX18524,3
1081,CY23488,5
1082,CY20647,2
1083,CY25241,1
1084,CY8606,3
1085,CY20138,3
1086,CZ15419,26
1087,CZ26824,2
1088,CZ86898,2
1089,CZ2588,3
1090,CZ88396,19
1091,CZ80030,3
1092,CZ38774,2
1093,CZ78595,1
1094,CZ48717,3
1095,CZ91013,3
1096,CZ93438,3
1097,CZ25562,3
1098,CZ43730,59
1099,CZ67659,4
1100,CZ17432,2
1101,CZ79791,2
1102,CZ81359,2
1103,CZ101129,63
1104,CZ69877,1
1105,DH49143,2
1106,CZ25984,2
1107,CZ58654,3
1108,DA66034,2
1109,DA89512,2
1110,DA3204,4
1111,DA105751,11
1112,DA114870,6
1113,DA115432,4
1114,DA111415,1
1115,DA11538,2
1116,DA11296,3
1117,EP82216,37
1118,DA96469,3
1119,DA6495,2
1120,DA17422,2
1121,DA62739,5
1122,DA88757,2
1123,DA37422,2
1124,DA116087,2
1125,EJ28453,4
1126,DA52091,6
1127,DB221993,3
1128,DB127572,4
1129,DB137581,14
1130,DB2616,2
1131,DB85683,3
1132,DB211697,3
1133,DB282282,3
1134,DB219705,5
1135,BY468817,3
1136,DB51935,4
1137,DB185192,2
1138,DB115847,5
1139,DB36405,3
1140,DB253214,3
1141,DB226493,22
1142,DB149511,4
1143,DB179652,4
1144,DB195629,3
1145,DB206284,2
1146,DB216116,3
1147,DB204765,1
1148,DB133895,3
1149,DB147336,3
1150,DB194045,2
1151,DB185910,7
1152,DB169363,3
1153,DB236560,2
1154,DL169910,4
1155,DB226201,62
1156,AS50953,3
1157,DB102670,4
1158,DB177122,4
1159,DB267922,4
1160,DB257440,3
1161,DB228637,3
1162,DB216613,3
1163,DB150913,4
1164,DB91051,4
1165,DB236787,5
1166,AL208348,3
1167,DC18149,3
1168,DC2151,2
1169,DC5811,3
1170,DC18359,2
1171,DC25924,2
1172,DD137612,3
1173,DD128566,2
1174,DD17443,2
1175,DD74598,3
1176,DD116493,3
1177,DD97617,3
1178,DD109354,3
1179,DD157402,4
1180,DD154246,5
1181,DD155240,2
1182,DD156386,2
1183,DD64510,3
1184,DD83289,3
1185,DD55933,3
1186,DD107769,3
1187,DD108766,2
1188,DD128793,3
1189,DD138070,3
1190,DD126706,3
1191,DD12597,3
1192,DD117959,1
1193,DD109965,3
1194,DD137209,4
1195,DD72124,3
1196,DD130555,3
1197,DD137721,2
1198,EH835151,4
1199,DD120404,3
1200,DD72199,3
1201,DD134140,3
1202,DE239350,4
1203,DE282005,3
1204,EL52221,3
1205,DE241905,4
1206,DE15870,1
1207,DE236706,2
1208,DE266253,2
1209,DE127406,3
1210,DE211680,2
1211,DE298287,2
1212,DE241257,2
1213,DE263588,2
1214,DE172861,3
1215,DE95213,3
1216,BY399571,3
1217,DE231317,1
1218,DE283377,6
1219,DE275511,2
1220,DE254599,2
1221,DE17257,25
1222,DE192568,6
1223,DE243059,4
1224,DE254308,4
1225,DE225690,2
1226,DK34285,3
1227,DE240002,3
1228,CG108006,2
1229,DE294320,24
1230,DE137027,2
1231,DE266924,2
1232,DE307328,2
1233,AK9098,8
1234,DF16830,2
1235,DG52201,3
1236,DG23729,3
1237,DG45526,2
1238,DG44211,3
1239,DG52352,2
1240,DG41002,3
1241,DG57369,3
1242,DH47810,3
1243,DH21633,2
1244,DH27686,2
1245,DH49276,3
1246,DH31274,2
1247,DH38357,2
1248,DH36595,3
1249,DH33030,3
1250,DB187502,47
1251,DH50144,2
1252,AR7156,3
1253,DJ9669,2
1254,DJ7288,3
1255,DJ14396,3
1256,DJ7764,2
1257,DK37986,8
1258,DK34709,14
1259,DK18914,14
1260,DK17905,1
1261,DK5579,2
1262,DK35398,26
1263,DL218172,2
1264,DK31687,4
1265,DL188456,26
1266,DL254358,26
1267,DL195161,6
1268,DL188272,2
1269,DL94696,3
1270,DL219021,4
1271,DL116041,2
1272,DL228796,3
1273,DL219007,2
1274,DL119157,3
1275,DL13470,5
1276,DL182671,1
1277,DL171830,3
1278,DL50496,2
1279,DL165008,3
1280,CW776061,34
1281,DL191673,2
1282,DL247115,2
1283,DL95999,3
1284,DL240464,5
1285,DL212226,5
1286,DL234008,14
1287,DL191634,3
1288,DL123654,2
1289,DL220535,3
1290,DL252972,2
1291,DL183534,6
1292,DL244285,2
1293,DL176641,3
1294,DL208447,3
1295,DM28743,2
1296,DM20532,3
1297,DM13143,3
1298,DN97488,2
1299,DN119147,3
1300,DN130839,3
1301,DN52251,3
1302,DN48164,1
1303,DN127639,2
1304,DN124165,2
1305,DN14068,2
1306,CL47115,2
1307,DN107961,2
1308,DN72880,3
1309,DN18340,3
1310,DN121700,2
1311,DN25665,2
1312,DN44832,3
1313,DN21831,2
1314,DN47977,1
1315,BH146977,2
1316,DP30715,3
1317,DP27791,2
1318,DP16741,2
1319,DP37740,2
1320,DP44784,3
1321,DP24201,1
1322,DR108607,2
1323,DR70423,2
1324,DR106949,4
1325,DR116989,2
1326,DR84451,5
1327,DR77660,3
1328,DR62377,2
1329,DR106790,1
1330,DR33450,2
1331,DR32225,3
1332,DR99576,3
1333,DR46840,2
1334,DR30162,2
1335,DR58599,3
1336,DR112038,2
1337,DR102264,4
1338,DR106025,2
1339,DR95721,2
1340,DR6928,3
1341,DR71935,2
1342,DR112159,8
1343,DS41486,2
1344,DS49381,2
1345,DS10373,2
1346,DS83317,3
1347,DS109227,3
1348,DS102497,2
1349,DS26788,3
1350,DS2946,3
1351,DS35937,2
1352,AT12336,2
1353,DS77150,3
1354,DS34504,3
1355,DS108459,2
1356,DS28470,2
1357,DS105129,2
1358,DS33693,3
1359,DS65231,2
1360,DT145059,2
1361,DT39768,2
1362,DT119805,2
1363,DT111169,2
1364,DT136804,4
1365,DT131307,2
1366,DT107360,2
1367,DT128763,2
1368,DT14534,2
1369,DT104236,3
1370,DT135199,1
1371,DT135786,2
1372,DT34432,2
1373,DT132427,1
1374,DT126458,3
1375,DT90223,2
1376,DT146308,2
1377,DT135273,64
1378,DT137404,2
1379,DT139145,2
1380,DT136913,2
1381,DT117210,1
1382,DT58076,6
1383,DT15464,2
1384,DT69409,1
1385,DT114466,3
1386,DT4535,3
1387,DT118646,2
1388,DT137281,3
1389,AN127662,2
1390,DW14498,2
1391,DW58296,3
1392,DW26228,3
1393,DW59352,2
1394,DW33438,2
1395,DW57569,2
1396,DW32613,2
1397,DX19962,2
1398,DX20968,64
1399,DX5765,4
1400,DX21318,8
1401,DX52821,2
1402,DX57366,2
1403,DX46144,1
1404,DX12634,1
1405,DX25278,2
1406,DX27029,3
1407,DX53435,2
1408,DX52876,2
1409,DX28842,2
1410,DX58967,3
1411,DX49208,3
1412,DX40537,2
1413,DX50061,3
1414,DY31276,2
1415,DY3386,1
1416,DY27573,2
1417,DY5171,2
1418,DY27167,2
1419,DY8504,3
1420,DY3439,2
1421,DY31576,1
1422,DZ8935,1
1423,DZ10543,2
1424,DZ18479,1
1425,DZ25666,1
1426,DZ25730,2
1427,DZ69398,3
1428,DZ51689,3
1429,DZ67110,2
1430,DZ46421,3
1431,DZ51595,59
1432,EA34052,2
1433,EA25859,2
1434,EA46556,2
1435,EA32919,2
1436,EA21865,2
1437,EA9905,2
1438,EB52851,2
1439,EB54754,2
1440,EB50168,1
1441,EB54023,3
1442,EB44509,3
1443,EB10381,2
1444,EB10241,2
1445,EB51978,3
1446,EB31283,3
1447,EB55930,4
1448,EB52058,2
1449,EB66859,8
1450,EB29229,2
1451,EB12689,2
1452,EB47053,52
1453,EC2893,2
1454,CB56809,2
1455,EC20889,2
1456,EC6342,2
1457,EC6384,2
1458,EC12797,3
1459,ED29425,4
1460,ED38870,1
1461,ED12970,11
1462,ED39171,2
1463,ED28424,3
1464,ED36215,3
1465,ED10174,1
1466,ED41293,3
1467,EF135709,4
1468,EF127181,2
1469,EF112676,1
1470,EF162809,2
1471,EF132754,3
1472,CW318355,3
1473,EF148073,3
1474,EF24781,3
1475,EF41364,3
1476,EF172091,3
1477,EF84410,2
1478,EF144695,3
1479,EF54060,2
1480,EF78267,3
1481,EF153976,3
1482,EF149724,2
1483,EF34485,2
1484,EF161021,14
1485,EF67135,2
1486,EF15661,3
1487,EF44487,2
1488,CW648188,4
